body_pre,body_post,weight
71718,32122,5
148515,518194,5
69599,57536,5
31970,14963,5
31970,17078,5
69599,65180,5
162496,110382,5
162496,32051,5
162496,172614,5
69599,148713,5
71718,518715,5
71718,117121,5
148515,41052,5
34085,34802,5
162496,128164,5
69599,198243,5
69599,179090,5
69599,190935,5
69599,526406,5
34085,80130,5
148515,190073,5
71718,80130,5
34085,108643,5
69599,27985,5
31970,44422,5
71718,511847,5
162496,176534,5
162496,184476,5
162496,222034,5
71718,525061,5
34085,25529,5
162496,152776,5
71718,542590,5
34085,21911,5
34085,24933,5
71718,143387,5
34085,70894,5
34085,525224,5
74480,12221,5
74480,74439,5
151341,12763,5
74480,11557,5
151341,97946,5
151341,42975,5
151341,515221,5
151341,524596,5
151341,516919,5
175504,31715,5
175504,74666,5
543506,18639,5
543506,30181,5
36454,35293,5
543506,15851,5
543506,10099,5
543506,11184,5
36454,121959,5
36454,66644,5
543506,84064,5
543506,157838,5
190400,518378,5
190400,103466,5
18823,16180,5
543298,31336,5
543298,11786,5
73285,23381,5
539675,85527,5
539675,90331,5
539675,136981,5
539675,94433,5
199798,189905,5
199798,524946,5
199798,148830,5
199798,182269,5
199798,194491,5
199798,74366,5
73285,74666,5
73285,75125,5
73285,47995,5
199798,96384,5
199798,121959,5
199798,148713,5
199798,82293,5
199798,65180,5
199798,124562,5
33410,90924,5
33410,101212,5
33410,133846,5
33410,515687,5
17679,12656,5
17679,13985,5
17679,14308,5
33410,28767,5
33410,108415,5
17679,17402,5
18823,74917,5
33410,57278,5
33410,22923,5
35461,75688,5
35461,63179,5
33410,527427,5
185711,535042,5
17679,523788,5
17679,527150,5
543298,57603,5
185711,14703,5
185711,112156,5
185711,151618,5
17679,43212,5
17679,20883,5
543298,97122,5
18823,133079,5
543298,98136,5
543298,112466,5
17679,47859,5
17679,63782,5
18823,34949,5
19266,522993,5
158958,137990,5
19266,512042,5
19266,524945,5
19266,535056,5
19266,524947,5
19266,513376,5
69923,24933,5
69923,17720,5
68579,67241,5
67598,548294,5
69923,59719,5
69923,52649,5
67598,194491,5
69923,52253,5
67598,546044,5
69923,50905,5
69923,29701,5
68579,66977,5
68579,83319,5
67598,50885,5
67598,23231,5
67598,63277,5
68579,134107,5
68579,120915,5
67598,71855,5
67598,81247,5
67598,84064,5
69923,523775,5
69923,98136,5
158958,50885,5
19266,12763,5
19266,25137,5
18733,26136,5
19266,33191,5
539675,33382,5
18733,515933,5
19266,63179,5
19266,73853,5
19266,50327,5
19266,116424,5
19266,160453,5
18733,10969,5
18733,19410,5
19266,164856,5
19266,31499,5
19266,48335,5
19266,52027,5
19266,82613,5
18733,12706,5
189993,176438,5
18744,15176,5
18744,36384,5
189993,35422,5
69954,526639,5
18744,42509,5
18744,26798,5
63324,23601,5
189993,18482,5
69954,220958,5
69954,167155,5
69954,163351,5
69954,150878,5
69954,132143,5
69954,124027,5
535347,522972,5
535347,107195,5
142805,159660,5
155872,522790,5
142805,66823,5
142805,102878,5
142805,62020,5
142805,54578,5
142805,136667,5
241046,65705,5
241046,41331,5
535347,11433,5
535347,23325,5
535347,10539,5
535347,76194,5
535347,556347,5
200345,56382,5
18744,524717,5
18744,523816,5
18744,294178,5
18744,522972,5
200345,29836,5
142805,22844,5
142805,28582,5
155872,13058,5
155872,34011,5
241046,514689,5
151050,54443,5
74366,533135,5
74366,241046,5
151050,516666,5
74366,14631,5
74366,115674,5
74366,147334,5
74366,143371,5
74366,132898,5
151050,17991,5
74366,154955,5
74366,153375,5
74366,61296,5
74366,170539,5
35450,21700,5
35450,22838,5
35450,20520,5
31860,533946,5
35450,19100,5
35450,19602,5
35450,42739,5
35450,31911,5
34106,531009,5
151069,517548,5
151069,21053,5
151069,536208,5
35450,54443,5
31860,53991,5
35450,29836,5
31860,145920,5
31860,153999,5
31860,94739,5
151069,11994,5
35450,25210,5
35450,32675,5
35450,11557,5
35450,13392,5
35450,17290,5
68391,25371,5
69954,57934,5
186014,67361,5
186014,523776,5
69954,11083,5
151041,25713,5
151041,16158,5
158774,66695,5
69954,24436,5
69954,27430,5
69954,25318,5
151041,518831,5
158774,485278,5
158774,81417,5
68391,74666,5
158774,97946,5
158774,13559,5
151041,520437,5
151041,67741,5
151041,129936,5
176231,67397,5
186070,513034,5
18422,15929,5
150382,519351,5
18422,44554,5
18422,40802,5
18422,56327,5
18422,70713,5
176297,168182,5
18422,32432,5
176297,151618,5
176297,178022,5
176297,154825,5
176297,157936,5
176297,170981,5
176297,194727,5
150382,96384,5
74326,93538,5
186070,51622,5
186070,124469,5
186070,149740,5
180542,170777,5
180542,144697,5
180542,192736,5
180542,184476,5
166976,532124,5
162733,17602,5
166967,13490,5
166976,68268,5
166976,12311,5
166976,66695,5
189926,149501,5
189926,124469,5
150364,168043,5
150364,194491,5
162733,60381,5
189926,58244,5
145577,184476,5
539830,23381,5
539830,24051,5
67717,39091,5
189949,183579,5
67717,18982,5
18419,30371,5
18419,27296,5
74349,13893,5
18419,20715,5
67717,84296,5
74349,23419,5
150364,74366,5
189949,575576,5
18419,511857,5
18419,42241,5
189949,163733,5
67717,146667,5
189949,148290,5
74349,80130,5
74349,91633,5
74349,131748,5
74349,33598,5
74349,141939,5
74349,61398,5
74349,82884,5
74349,58244,5
74349,145592,5
18419,17402,5
34392,16540,5
150364,112530,5
189926,539675,5
150364,273774,5
18419,520210,5
150364,65180,5
189949,12359,5
150364,161462,5
150364,135453,5
71503,519941,5
71503,513520,5
71503,514045,5
71503,42241,5
71503,46764,5
71503,19125,5
71503,131313,5
189905,137597,5
158691,105078,5
66205,14120,5
150957,23596,5
150957,10453,5
66205,140820,5
66205,69954,5
66205,129780,5
66205,82236,5
66205,78549,5
66205,524945,5
66205,57851,5
66205,25529,5
66205,46209,5
66205,24933,5
66205,26794,5
145577,117868,5
145577,110382,5
539830,66823,5
539830,565971,5
145577,55887,5
145577,171584,5
71503,18504,5
71503,11503,5
12674,157652,5
12674,139763,5
12674,137990,5
12674,106414,5
12674,127661,5
185934,137597,5
12674,41941,5
12674,62193,5
12674,62020,5
12674,39233,5
12674,50885,5
12674,91835,5
12674,58447,5
12674,57278,5
12674,66750,5
167231,26665,5
12674,533436,5
12674,512717,5
190098,137777,5
190098,137597,5
190098,131273,5
543495,25529,5
543495,17480,5
543495,18982,5
66246,59018,5
543495,64464,5
543495,76845,5
66246,85400,5
66246,105406,5
543495,56635,5
543495,67024,5
66246,56382,5
66246,518831,5
543495,561332,5
69454,568502,5
543495,526642,5
158252,514690,5
12674,25334,5
190208,126496,5
12674,20969,5
12674,22103,5
12674,23779,5
12674,22844,5
142689,39465,5
142689,13650,5
142689,101052,5
142689,95025,5
165774,59018,5
142689,120165,5
190208,185836,5
142689,105664,5
142689,123248,5
12674,11083,5
142689,521635,5
142689,529175,5
142689,172666,5
190208,162290,5
165774,34900,5
142689,19443,5
142689,25554,5
220958,515960,5
19100,12844,5
167155,24821,5
167155,71779,5
167155,67055,5
167155,526639,5
220958,17780,5
220958,17874,5
220958,28418,5
35450,513032,5
35450,175340,5
19100,515234,5
31860,15929,5
31860,30122,5
31860,28582,5
35450,109866,5
35450,123248,5
31860,22103,5
31860,31022,5
31860,43161,5
34106,521584,5
34106,180783,5
34106,533103,5
31860,20331,5
31860,22521,5
35450,158352,5
61451,167155,5
61451,167903,5
61451,145889,5
61451,22766,5
61451,81605,5
61451,182003,5
61451,184662,5
61451,125369,5
34106,55049,5
61451,124027,5
61451,178237,5
34106,55037,5
61451,577526,5
19100,31656,5
19100,84873,5
19100,27618,5
19100,36423,5
19100,15919,5
19100,20520,5
35450,512041,5
19100,108415,5
35450,513034,5
19100,117521,5
35450,515960,5
143586,23779,5
35450,515463,5
19100,130897,5
19100,174667,5
143586,23596,5
143586,53991,5
68387,521634,5
68387,18823,5
68387,70894,5
68387,42835,5
68387,179090,5
162680,39883,5
162680,66977,5
151100,517747,5
151100,189608,5
163407,82111,5
167173,68225,5
190073,112723,5
190073,160253,5
190073,107497,5
151100,182052,5
163407,75125,5
190073,69262,5
170865,140688,5
170865,130971,5
63122,23858,5
63122,24671,5
63122,23159,5
68271,63395,5
68271,62790,5
63122,515810,5
63122,41743,5
63122,56542,5
63122,71769,5
67024,151820,5
67024,99299,5
195587,42231,5
195587,18851,5
536360,107521,5
536441,17000,5
195587,513034,5
68271,516666,5
140727,160143,5
140727,12106,5
140727,144165,5
140727,115622,5
170838,46185,5
140727,179523,5
140727,181584,5
63122,27425,5
68271,152672,5
63122,27133,5
140688,78121,5
140688,61290,5
140688,51509,5
31541,19825,5
160865,32051,5
31541,519328,5
31541,513517,5
19323,92188,5
31541,34038,5
31541,512513,5
31541,107195,5
68268,580329,5
31541,11874,5
31541,11987,5
19323,23273,5
19323,14434,5
140688,196388,5
19323,520581,5
19323,526548,5
19323,50888,5
68268,521637,5
68268,164863,5
68268,515193,5
68268,512042,5
67019,35293,5
67019,24933,5
67019,53352,5
67019,48583,5
67019,115624,5
67019,90634,5
178668,156190,5
67019,523775,5
67019,533435,5
64139,52253,5
64139,41331,5
64139,58113,5
64139,78331,5
64139,30541,5
536355,68672,5
536441,529992,5
536355,59108,5
536355,100586,5
36201,13490,5
36201,12311,5
36201,103526,5
36201,518606,5
536355,19460,5
536355,16908,5
36201,41559,5
36201,70279,5
36201,25131,5
36201,39091,5
536355,29674,5
536441,513034,5
536355,533123,5
193364,520437,5
193364,515221,5
536355,514689,5
184227,45876,5
184227,539227,5
536355,220958,5
184227,135721,5
193364,147927,5
536354,523034,5
67047,14434,5
533135,124466,5
63179,27106,5
67047,13142,5
67047,93886,5
63179,77090,5
533135,53796,5
67047,536208,5
63179,96384,5
152910,198252,5
152910,170981,5
63179,168836,5
152910,23381,5
152910,159956,5
152910,176934,5
63179,100586,5
152910,580761,5
152910,179073,5
152910,173097,5
63179,57851,5
533135,199798,5
36201,300334,5
533135,93186,5
533135,67598,5
533135,95713,5
533135,172508,5
533135,58585,5
210840,56830,5
210840,43681,5
63179,28190,5
533135,170539,5
533135,99820,5
536360,78549,5
33589,556346,5
144697,101508,5
33589,521409,5
144697,179073,5
144697,185797,5
536441,65705,5
33589,61845,5
33589,513517,5
164050,515221,5
33589,61590,5
33589,514126,5
33589,519328,5
153999,48713,5
153999,91507,5
75141,164254,5
75141,25549,5
144697,23986,5
536441,28258,5
144697,18482,5
536360,60323,5
178620,23986,5
536441,122334,5
536441,115261,5
536441,134322,5
536441,146261,5
536441,140794,5
173003,126061,5
173003,92330,5
173003,14434,5
173003,30927,5
164050,114379,5
33589,51159,5
164050,41544,5
33589,14507,5
164050,173003,5
164050,82613,5
536360,34019,5
33589,27903,5
33589,524073,5
536360,25529,5
33589,515675,5
170777,173198,5
170777,128164,5
170777,185024,5
170777,199436,5
178620,66823,5
170777,208160,5
170798,151341,5
170798,186896,5
170798,39091,5
536360,14120,5
35588,66841,5
178760,34750,5
19825,526548,5
61871,113588,5
61871,16158,5
61871,23601,5
178760,55094,5
17749,13058,5
19825,515933,5
19825,514997,5
17749,13392,5
19825,523776,5
17749,25131,5
17749,54907,5
17749,55415,5
178760,92564,5
61871,162211,5
19825,17402,5
19825,17143,5
19825,52846,5
19825,30405,5
17749,17480,5
19825,20883,5
19825,20678,5
160209,127690,5
19825,111108,5
19825,23601,5
19825,24122,5
17419,131313,5
13418,28258,5
17419,25792,5
18508,29713,5
13418,124562,5
13418,91537,5
13418,89048,5
13418,45343,5
13418,61451,5
13418,57625,5
170981,173749,5
170981,185711,5
170981,165754,5
13418,59806,5
17419,20233,5
13418,24314,5
13418,11557,5
13418,20565,5
211310,518606,5
211310,154293,5
72824,29713,5
13418,516663,5
13418,518604,5
17419,11433,5
13418,160453,5
13418,162680,5
13418,236557,5
13418,140794,5
13418,144604,5
13418,212879,5
13418,106495,5
13418,535072,5
13418,523032,5
13418,537128,5
13418,544759,5
13418,546044,5
187401,64956,5
34802,11786,5
34802,14120,5
66977,27492,5
66977,46603,5
66977,18113,5
66977,71302,5
71991,186163,5
34802,513703,5
34802,67006,5
34802,57935,5
34802,97122,5
66977,122167,5
66977,57625,5
66977,165152,5
66977,165208,5
17749,83827,5
187401,25948,5
17749,74326,5
17749,60370,5
17749,96384,5
17749,67741,5
140609,85400,5
140609,110439,5
140609,132898,5
140609,131537,5
140609,90194,5
140609,14631,5
140609,80871,5
61871,527048,5
140609,140134,5
140609,53796,5
140609,194491,5
17749,35277,5
140609,523776,5
140609,153375,5
140609,148713,5
140609,164224,5
140609,147665,5
147036,13031,5
147036,17000,5
147036,102416,5
17749,46169,5
140609,35277,5
187401,102878,5
17749,129936,5
17749,145592,5
17749,140787,5
179308,26038,5
17749,137949,5
17749,97443,5
187401,21229,5
17749,160024,5
17749,560327,5
17749,526406,5
160831,233026,5
160831,43949,5
195467,539227,5
66750,115674,5
195467,137299,5
195467,66246,5
195467,88578,5
17991,21018,5
17991,136159,5
160829,124469,5
17991,125272,5
17991,51458,5
17991,89191,5
67006,87610,5
67006,543298,5
67006,536354,5
67006,31073,5
67006,121031,5
67006,530033,5
67006,178668,5
146988,63261,5
146988,67741,5
146988,523776,5
68268,56382,5
68268,50327,5
68268,26665,5
68268,38526,5
66750,201759,5
66750,132371,5
66750,69343,5
66750,59485,5
66750,22302,5
61930,73244,5
68268,14434,5
68268,22446,5
68268,10624,5
68268,13392,5
61930,17720,5
204770,200851,5
147541,49952,5
13417,533103,5
147541,161641,5
172829,163351,5
147541,20792,5
147541,17763,5
18508,23520,5
18508,16440,5
18508,18156,5
18508,11326,5
153928,128010,5
153928,130122,5
160818,173003,5
153928,176534,5
32432,63612,5
32432,27422,5
34924,22083,5
34924,40565,5
34924,13650,5
33919,57252,5
32432,519508,5
32432,89635,5
32432,72892,5
32432,140877,5
33919,165152,5
33919,238044,5
17991,19460,5
17991,18666,5
33919,518375,5
34924,145592,5
33919,92446,5
33919,174777,5
33919,84217,5
34924,178721,5
34924,524947,5
34924,57625,5
34924,178234,5
34924,175188,5
33919,512041,5
13417,36423,5
13417,122167,5
13417,127066,5
13417,89191,5
34922,29842,5
178714,66823,5
178714,92564,5
34922,294178,5
13417,50327,5
34922,19935,5
172829,539227,5
13417,171676,5
13417,175628,5
13417,28146,5
33919,19009,5
13417,17820,5
32432,212879,5
34922,529847,5
13417,12763,5
13417,42975,5
18221,542246,5
18221,513703,5
19373,39538,5
68889,515194,5
18221,515959,5
19373,33356,5
72892,30225,5
72892,28248,5
204879,126496,5
19373,23812,5
19373,25210,5
19373,23281,5
157936,32051,5
72892,525061,5
72892,56726,5
157936,34750,5
18221,522790,5
204879,66561,5
18221,523036,5
18221,87610,5
35641,92188,5
19373,95025,5
35641,48956,5
18221,83804,5
71042,50687,5
19373,87121,5
19373,46169,5
18221,130104,5
179453,172128,5
18221,529453,5
35641,16360,5
19373,57252,5
19373,79839,5
18221,120915,5
18221,131984,5
18221,108415,5
17738,94805,5
17738,93538,5
17738,113398,5
17738,88378,5
17738,83804,5
17738,82236,5
17738,63612,5
17738,80750,5
17738,65947,5
173292,169985,5
173292,111693,5
173292,91870,5
17738,110756,5
17738,90155,5
17738,91004,5
179453,101406,5
17738,24387,5
17738,45789,5
72892,23779,5
19373,19443,5
72892,19564,5
204879,152687,5
17738,55037,5
170458,13031,5
17738,69315,5
17738,62262,5
170458,529175,5
17738,57587,5
17738,60086,5
17738,60054,5
17738,52253,5
170407,48335,5
170407,52728,5
170407,162599,5
164808,170539,5
164808,108478,5
170407,172666,5
18221,66246,5
19373,518830,5
19373,298502,5
18221,94433,5
71042,149966,5
18221,89657,5
18221,87815,5
71042,517548,5
18221,69783,5
18221,64139,5
18221,61978,5
18221,61568,5
18221,56635,5
19373,162733,5
19373,162206,5
18779,69319,5
18779,25184,5
18779,22884,5
18221,20997,5
18779,10624,5
18221,18625,5
18221,20279,5
18221,29537,5
18221,52649,5
18221,27864,5
18221,19974,5
161038,523032,5
545381,262715,5
65187,77864,5
65187,30341,5
36730,11874,5
36730,14507,5
173257,169954,5
36730,17454,5
173257,151641,5
173257,11255,5
173257,108478,5
173257,191926,5
173257,518375,5
17738,549620,5
17738,544358,5
17738,535098,5
149707,193573,5
18779,522972,5
152776,159797,5
17738,561332,5
152776,153928,5
35324,17290,5
152776,10453,5
18779,512514,5
140877,30653,5
140877,241046,5
17738,529453,5
140877,518706,5
17738,180207,5
140877,536443,5
140877,515960,5
140877,96384,5
140877,525063,5
149707,18482,5
545381,56106,5
35324,30968,5
545381,11786,5
35324,53755,5
35324,40037,5
545381,13058,5
35324,97678,5
35324,191658,5
149707,176934,5
149707,176297,5
545381,24933,5
149707,172128,5
72902,27761,5
72902,23419,5
72902,168836,5
72902,160355,5
72902,52253,5
72902,17749,5
62712,67024,5
62712,52253,5
17602,113148,5
154212,151041,5
154212,515130,5
184426,168400,5
184426,183789,5
184426,552966,5
170356,167648,5
170356,165485,5
170356,155188,5
62463,84873,5
62463,112940,5
62463,130104,5
170356,515221,5
170356,485278,5
196104,560327,5
62463,35865,5
62463,18982,5
62463,25194,5
17602,75669,5
17602,24821,5
196104,12359,5
17602,20781,5
65180,53796,5
31585,40458,5
31585,11886,5
31585,12656,5
31585,71779,5
31585,64956,5
19798,527427,5
19798,184456,5
65180,529992,5
19798,20781,5
19798,18586,5
65180,124466,5
19798,134107,5
19798,62193,5
65180,132898,5
170385,75724,5
170385,132828,5
154212,25713,5
17602,189258,5
147665,25318,5
